,Case Number,Year,Type,Country,Types,Decade
0,2018.06.25,2018,Boating,USA,Boating,2010.0
1,2018.06.18,2018,Unprovoked,USA,Unprovoked,2010.0
2,2018.05.27,2018,Unprovoked,USA,Unprovoked,2010.0
3,2018.05.26.b,2018,Unprovoked,USA,Unprovoked,2010.0
4,2018.05.26.a,2018,Unprovoked,USA,Unprovoked,2010.0
5,2018.05.21,2018,Unprovoked,USA,Unprovoked,2010.0
6,2018.05.13.b,2018,Unprovoked,USA,Unprovoked,2010.0
7,2018.04.19,2018,Unprovoked,USA,Unprovoked,2010.0
8,2018.03.31,2018,Unprovoked,USA,Unprovoked,2010.0
9,2017.12.31,2017,Unprovoked,USA,Unprovoked,2010.0
10,2017.12.30,2017,Unprovoked,USA,Unprovoked,2010.0
11,2017.11.24,2017,Unprovoked,USA,Unprovoked,2010.0
12,2017.11.18,2017,Unprovoked,USA,Unprovoked,2010.0
13,2017.10.26,2017,Unprovoked,USA,Unprovoked,2010.0
14,2017.10.23.b,2017,Unprovoked,USA,Unprovoked,2010.0
15,2017.10.23.a,2017,Unprovoked,USA,Unprovoked,2010.0
16,2017.10.18,2017,Unprovoked,USA,Unprovoked,2010.0
17,2017.10.09,2017,Unprovoked,USA,Unprovoked,2010.0
18,2017.10.05,2017,Unprovoked,USA,Unprovoked,2010.0
19,2017.09.25.b,2017,Unprovoked,USA,Unprovoked,2010.0
20,2017.09.24.a,2017,Unprovoked,USA,Unprovoked,2010.0
21,2017.09.20,2017,Unprovoked,USA,Unprovoked,2010.0
22,2017.09.16.a,2017,Unprovoked,USA,Unprovoked,2010.0
23,2017.09.13,2017,Unprovoked,USA,Unprovoked,2010.0
24,2017.09.02.c,2017,Unprovoked,USA,Unprovoked,2010.0
25,2017.09.02.b,2017,Unprovoked,USA,Unprovoked,2010.0
26,2017.09.02.a,2017,Unprovoked,USA,Unprovoked,2010.0
27,2017.08.27,2017,Unprovoked,USA,Unprovoked,2010.0
28,2017.08.23,2017,Unprovoked,USA,Unprovoked,2010.0
29,2017.08.10,2017,Unprovoked,USA,Unprovoked,2010.0
30,2017.08.03,2017,Provoked,USA,Provoked,2010.0
31,2017.08.01,2017,Boating,USA,Boating,2010.0
32,2017.07.31,2017,Unprovoked,USA,Unprovoked,2010.0
33,2017.07.29.a,2017,Unprovoked,USA,Unprovoked,2010.0
34,2017.07.23.b,2017,Unprovoked,USA,Unprovoked,2010.0
35,2017.07.22,2017,Unprovoked,USA,Unprovoked,2010.0
36,2017.07.20.b,2017,Boating,USA,Boating,2010.0
37,2017.07.20.a,2017,Unprovoked,USA,Unprovoked,2010.0
38,2017.07.14.b,2017,Unprovoked,USA,Unprovoked,2010.0
39,2017.07.11,2017,Boating,USA,Boating,2010.0
40,2017.07.09,2017,Unprovoked,USA,Unprovoked,2010.0
41,2017.06.21,2017,Unprovoked,USA,Unprovoked,2010.0
42,2017.06.19,2017,Unprovoked,USA,Unprovoked,2010.0
43,2017.06.18.b,2017,Unprovoked,USA,Unprovoked,2010.0
44,2017.06.10.a,2017,Unprovoked,USA,Unprovoked,2010.0
45,2017.06.04,2017,Unprovoked,USA,Unprovoked,2010.0
46,2017.05.30,2017,Provoked,USA,Provoked,2010.0
47,2017.05.28,2017,Unprovoked,USA,Unprovoked,2010.0
48,2017.04.29.d,2017,Unprovoked,USA,Unprovoked,2010.0
49,2017.04.29.b,2017,Unprovoked,USA,Unprovoked,2010.0
50,2017.04.17.b,2017,Unprovoked,USA,Unprovoked,2010.0
51,2017.04.14,2017,Unprovoked,USA,Unprovoked,2010.0
52,2017.04.13,2017,Unprovoked,USA,Unprovoked,2010.0
53,2017.04.12.b,2017,Unprovoked,USA,Unprovoked,2010.0
54,2017.04.11,2017,Unprovoked,USA,Unprovoked,2010.0
55,2017.04.10.b,2017,Unprovoked,USA,Unprovoked,2010.0
56,2017.04.10.a,2017,Unprovoked,USA,Unprovoked,2010.0
57,2017.04.06,2017,Unprovoked,USA,Unprovoked,2010.0
58,2017.04.05,2017,Unprovoked,USA,Unprovoked,2010.0
59,2017.04.02.a,2017,Unprovoked,USA,Unprovoked,2010.0
60,2017.03.27,2017,Unprovoked,USA,Unprovoked,2010.0
61,2017.03.18,2017,Boating,USA,Boating,2010.0
62,2017.02.11,2017,Unprovoked,USA,Unprovoked,2010.0
63,2017.02.01.b,2017,Boating,USA,Boating,2010.0
64,2017.01.22,2017,Unprovoked,USA,Unprovoked,2010.0
65,2017.01.13.a,2017,Unprovoked,USA,Unprovoked,2010.0
66,2017.01.05,2017,Unprovoked,USA,Unprovoked,2010.0
67,2016.12.27,2016,Unprovoked,USA,Unprovoked,2010.0
68,2016.11.14,2016,Unprovoked,USA,Unprovoked,2010.0
69,2016.10.30,2016,Unprovoked,USA,Unprovoked,2010.0
70,2016.10.29,2016,Unprovoked,USA,Unprovoked,2010.0
71,2016.10.21,2016,Unprovoked,USA,Unprovoked,2010.0
72,2016.10.14,2016,Unprovoked,USA,Unprovoked,2010.0
73,2016.10.10,2016,Unprovoked,USA,Unprovoked,2010.0
74,2016.10.02,2016,Unprovoked,USA,Unprovoked,2010.0
75,2016.10.01,2016,Unprovoked,USA,Unprovoked,2010.0
76,2016.09.18.c,2016,Unprovoked,USA,Unprovoked,2010.0
77,2016.09.18.b,2016,Unprovoked,USA,Unprovoked,2010.0
78,2016.09.18.a,2016,Unprovoked,USA,Unprovoked,2010.0
79,2016.09.17.b,2016,Unprovoked,USA,Unprovoked,2010.0
80,2016.09.11,2016,Unprovoked,USA,Unprovoked,2010.0
81,2016.09.07,2016,Unprovoked,USA,Unprovoked,2010.0
82,2016.09.05.b,2016,Unprovoked,USA,Unprovoked,2010.0
83,2016.09.04,2016,Unprovoked,USA,Unprovoked,2010.0
84,2016.09.01,2016,Unprovoked,USA,Unprovoked,2010.0
85,2016.08.29.b,2016,Unprovoked,USA,Unprovoked,2010.0
86,2016.08.29.a,2016,Unprovoked,USA,Unprovoked,2010.0
87,2016.08.25,2016,Unprovoked,USA,Unprovoked,2010.0
88,2016.08.06,2016,Unprovoked,USA,Unprovoked,2010.0
89,2016.08.04,2016,Unprovoked,USA,Unprovoked,2010.0
90,2016.07.27,2016,Provoked,USA,Provoked,2010.0
91,2016.07.17,2016,Boating,USA,Boating,2010.0
92,2016.07.16.b,2016,Unprovoked,USA,Unprovoked,2010.0
93,2016.07.16.a,2016,Unprovoked,USA,Unprovoked,2010.0
94,2016.07.15.b,2016,Unprovoked,USA,Unprovoked,2010.0
95,2016.07.15.a,2016,Unprovoked,USA,Unprovoked,2010.0
96,2016.07.08,2016,Boating,USA,Boating,2010.0
97,2016.07.07.b,2016,Provoked,USA,Provoked,2010.0
98,2016.07.07.a,2016,Boating,USA,Boating,2010.0
99,2016.07.06,2016,Unprovoked,USA,Unprovoked,2010.0
100,2016.06.27,2016,Unprovoked,USA,Unprovoked,2010.0
101,2016.06.25,2016,Unprovoked,USA,Unprovoked,2010.0
102,2016.06.21.b,2016,Unprovoked,USA,Unprovoked,2010.0
103,2016.06.21.a,2016,Unprovoked,USA,Unprovoked,2010.0
104,2016.06.15.b,2016,Unprovoked,USA,Unprovoked,2010.0
105,2016.06.14,2016,Unprovoked,USA,Unprovoked,2010.0
106,2016.06.11,2016,Unprovoked,USA,Unprovoked,2010.0
107,2016.06.05.b,2016,Unprovoked,USA,Unprovoked,2010.0
108,2016.05.29.b,2016,Unprovoked,USA,Unprovoked,2010.0
109,2016.05.29.a,2016,Unprovoked,USA,Unprovoked,2010.0
110,2016.05.22,2016,Unprovoked,USA,Unprovoked,2010.0
111,2016.05.21.b,2016,Unprovoked,USA,Unprovoked,2010.0
112,2016.05.21.a,2016,Unprovoked,USA,Unprovoked,2010.0
113,2016.05.18,2016,Unprovoked,USA,Unprovoked,2010.0
114,2016.05.15,2016,Provoked,USA,Provoked,2010.0
115,2016.05.03,2016,Unprovoked,USA,Unprovoked,2010.0
116,2016.04.23,2016,Unprovoked,USA,Unprovoked,2010.0
117,2016.04.13,2016,Unprovoked,USA,Unprovoked,2010.0
118,2016.04.07.b,2016,Unprovoked,USA,Unprovoked,2010.0
119,2016.03.31,2016,Unprovoked,USA,Unprovoked,2010.0
120,2016.03.28.b,2016,Unprovoked,USA,Unprovoked,2010.0
121,2016.03.11,2016,Unprovoked,USA,Unprovoked,2010.0
122,2016.03.04,2016,Unprovoked,USA,Unprovoked,2010.0
123,2016.01.28,2016,Unprovoked,USA,Unprovoked,2010.0
124,2016.01.25,2016,Unprovoked,USA,Unprovoked,2010.0
125,2016.01.24.b,2016,Unprovoked,USA,Unprovoked,2010.0
126,2016.01.23,2016,Unprovoked,USA,Unprovoked,2010.0
127,2015.12.22,2015,Unprovoked,USA,Unprovoked,2010.0
128,2015.11.16,2015,Unprovoked,USA,Unprovoked,2010.0
129,2015.11.15.b,2015,Unprovoked,USA,Unprovoked,2010.0
130,2015.11.15.a,2015,Unprovoked,USA,Unprovoked,2010.0
131,2015.11.03,2015,Unprovoked,USA,Unprovoked,2010.0
132,2015.11.01.b,2015,Unprovoked,USA,Unprovoked,2010.0
133,2015.10.28.a,2015,Unprovoked,USA,Unprovoked,2010.0
134,2015.10.21,2015,Unprovoked,USA,Unprovoked,2010.0
135,2015.10.19,2015,Unprovoked,USA,Unprovoked,2010.0
136,2015.10.17.a,2015,Unprovoked,USA,Unprovoked,2010.0
137,2015.10.13,2015,Boating,USA,Boating,2010.0
138,2015.10.09.b,2015,Unprovoked,USA,Unprovoked,2010.0
139,2015.10.09.a,2015,Unprovoked,USA,Unprovoked,2010.0
140,2015.10.05.b,2015,Unprovoked,USA,Unprovoked,2010.0
141,2015.10.05.a,2015,Unprovoked,USA,Unprovoked,2010.0
142,2015.10.04,2015,Unprovoked,USA,Unprovoked,2010.0
143,2015.09.29,2015,Unprovoked,USA,Unprovoked,2010.0
144,2015.09.24,2015,Boating,USA,Boating,2010.0
145,2015.09.20.d,2015,Unprovoked,USA,Unprovoked,2010.0
146,2015.09.20.c,2015,Unprovoked,USA,Unprovoked,2010.0
147,2015.09.20.b,2015,Unprovoked,USA,Unprovoked,2010.0
148,2015.09.20.a,2015,Unprovoked,USA,Unprovoked,2010.0
149,2015.09.19,2015,Boating,USA,Boating,2010.0
150,2015.09.18,2015,Unprovoked,USA,Unprovoked,2010.0
151,2015.09.17,2015,Unprovoked,USA,Unprovoked,2010.0
152,2015.09.06,2015,Unprovoked,USA,Unprovoked,2010.0
153,2015.09.05,2015,Provoked,USA,Provoked,2010.0
154,2015.09.03,2015,Unprovoked,USA,Unprovoked,2010.0
155,2015.08.29.b,2015,Unprovoked,USA,Unprovoked,2010.0
156,2015.08.29.a,2015,Unprovoked,USA,Unprovoked,2010.0
157,2015.08.20,2015,Unprovoked,USA,Unprovoked,2010.0
158,2015.08.19,2015,Unprovoked,USA,Unprovoked,2010.0
159,2015.08.18.b,2015,Boating,USA,Boating,2010.0
160,2015.08.10,2015,Provoked,USA,Provoked,2010.0
161,2015.07.26.b,2015,Unprovoked,USA,Unprovoked,2010.0
162,2015.07.23.b,2015,Provoked,USA,Provoked,2010.0
163,2015.07-10,2015,Unprovoked,USA,Unprovoked,2010.0
164,2015.07.04.a,2015,Unprovoked,USA,Unprovoked,2010.0
165,2015.07.01,2015,Unprovoked,USA,Unprovoked,2010.0
166,2015.06.30.a,2015,Unprovoked,USA,Unprovoked,2010.0
167,2015.06.27.b,2015,Unprovoked,USA,Unprovoked,2010.0
168,2015.06.26.a,2015,Unprovoked,USA,Unprovoked,2010.0
169,2015.06.25,2015,Unprovoked,USA,Unprovoked,2010.0
170,2015.06.24.b,2015,Unprovoked,USA,Unprovoked,2010.0
171,2015.06.23,2015,Unprovoked,USA,Unprovoked,2010.0
172,2015.06.17,2015,Unprovoked,USA,Unprovoked,2010.0
173,2015.06.14.b,2015,Unprovoked,USA,Unprovoked,2010.0
174,2015.06.14.a,2015,Unprovoked,USA,Unprovoked,2010.0
175,2015.06.13,2015,Unprovoked,USA,Unprovoked,2010.0
176,2015.06.11,2015,Unprovoked,USA,Unprovoked,2010.0
177,2015.06.07,2015,Unprovoked,USA,Unprovoked,2010.0
178,2015.06.05,2015,Unprovoked,USA,Unprovoked,2010.0
179,2015.05.29.b,2015,Unprovoked,USA,Unprovoked,2010.0
180,2015.05.29.a,2015,Unprovoked,USA,Unprovoked,2010.0
181,2015.05.24,2015,Unprovoked,USA,Unprovoked,2010.0
182,2015.05.20,2015,Unprovoked,USA,Unprovoked,2010.0
183,2015.05.15,2015,Unprovoked,USA,Unprovoked,2010.0
184,2015.05.07,2015,Unprovoked,USA,Unprovoked,2010.0
185,2015.04.29,2015,Unprovoked,USA,Unprovoked,2010.0
186,2015.04.26,2015,Unprovoked,USA,Unprovoked,2010.0
187,2015.04.13,2015,Unprovoked,USA,Unprovoked,2010.0
188,2015.04.03,2015,Unprovoked,USA,Unprovoked,2010.0
189,2015.03.18,2015,Unprovoked,USA,Unprovoked,2010.0
190,2015.01.27,2015,Provoked,USA,Provoked,2010.0
191,2015.01.19.b,2015,Boating,USA,Boating,2010.0
192,2015.01.01,2015,Unprovoked,USA,Unprovoked,2010.0
193,2014.12.28.b,2014,Unprovoked,USA,Unprovoked,2010.0
194,2014.11.17,2014,Boating,USA,Boating,2010.0
195,2014.11.16,2014,Unprovoked,USA,Unprovoked,2010.0
196,2014.11.13,2014,Unprovoked,USA,Unprovoked,2010.0
197,2014.11.08,2014,Unprovoked,USA,Unprovoked,2010.0
198,2014.10.31,2014,Unprovoked,USA,Unprovoked,2010.0
199,2014.10.22,2014,Unprovoked,USA,Unprovoked,2010.0
200,2014.10.20,2014,Unprovoked,USA,Unprovoked,2010.0
201,2014.10.19,2014,Boating,USA,Boating,2010.0
202,2014.10.18,2014,Unprovoked,USA,Unprovoked,2010.0
203,2014.10.14,2014,Unprovoked,USA,Unprovoked,2010.0
204,2014.10.12,2014,Unprovoked,USA,Unprovoked,2010.0
205,2014.10.05.b,2014,Unprovoked,USA,Unprovoked,2010.0
206,2014.10.07,2014,Unprovoked,USA,Unprovoked,2010.0
207,2014.10.05.a,2014,Unprovoked,USA,Unprovoked,2010.0
208,2014.10.03.b,2014,Boating,USA,Boating,2010.0
209,2014.10.03.a,2014,Boating,USA,Boating,2010.0
210,2014.10.02.b,2014,Unprovoked,USA,Unprovoked,2010.0
211,2014.09.21,2014,Unprovoked,USA,Unprovoked,2010.0
212,2014.09.06,2014,Unprovoked,USA,Unprovoked,2010.0
213,2014.09.03,2014,Boating,USA,Boating,2010.0
214,2014.09.02,2014,Provoked,USA,Provoked,2010.0
215,2014.08.31,2014,Unprovoked,USA,Unprovoked,2010.0
216,2014.08.29.b,2014,Unprovoked,USA,Unprovoked,2010.0
217,2014.08.28,2014,Provoked,USA,Provoked,2010.0
218,2014.08.27.b,2014,Unprovoked,USA,Unprovoked,2010.0
219,2014.08.27.a,2014,Unprovoked,USA,Unprovoked,2010.0
220,2014.08.25,2014,Provoked,USA,Provoked,2010.0
221,2014.08.24,2014,Unprovoked,USA,Unprovoked,2010.0
222,2014.08.12,2014,Unprovoked,USA,Unprovoked,2010.0
223,2014.08.10,2014,Unprovoked,USA,Unprovoked,2010.0
224,2014.08.09,2014,Unprovoked,USA,Unprovoked,2010.0
225,2014.08.08,2014,Unprovoked,USA,Unprovoked,2010.0
226,2014.08.06,2014,Unprovoked,USA,Unprovoked,2010.0
227,2014.08.05,2014,Unprovoked,USA,Unprovoked,2010.0
228,2014.08.02,2014,Unprovoked,USA,Unprovoked,2010.0
229,2014.08.02,2014,Unprovoked,USA,Unprovoked,2010.0
230,2014.07.27,2014,Unprovoked,USA,Unprovoked,2010.0
231,2014.07.21,2014,Unprovoked,USA,Unprovoked,2010.0
232,2014.07.16,2014,Unprovoked,USA,Unprovoked,2010.0
233,2014.07.14,2014,Unprovoked,USA,Unprovoked,2010.0
234,2014.07.12,2014,Unprovoked,USA,Unprovoked,2010.0
235,2014.07.09,2014,Unprovoked,USA,Unprovoked,2010.0
236,2014.07.05.b,2014,Provoked,USA,Provoked,2010.0
237,2014.07.05.a,2014,Unprovoked,USA,Unprovoked,2010.0
238,2014.07.03,2014,Unprovoked,USA,Unprovoked,2010.0
239,2014.06.09.b,2014,Unprovoked,USA,Unprovoked,2010.0
240,2014.06.07,2014,Unprovoked,USA,Unprovoked,2010.0
241,2014.06.01.c,2014,Unprovoked,USA,Unprovoked,2010.0
242,2014.06.01.a,2014,Unprovoked,USA,Unprovoked,2010.0
243,2014.05.15,2014,Unprovoked,USA,Unprovoked,2010.0
244,2014.05.13,2014,Unprovoked,USA,Unprovoked,2010.0
245,2014.05.11,2014,Unprovoked,USA,Unprovoked,2010.0
246,2014.05.06,2014,Unprovoked,USA,Unprovoked,2010.0
247,2014.05.01,2014,Unprovoked,USA,Unprovoked,2010.0
248,2014.04.22,2014,Unprovoked,USA,Unprovoked,2010.0
249,2014.04.15,2014,Unprovoked,USA,Unprovoked,2010.0
250,2014.04.04.b,2014,Unprovoked,USA,Unprovoked,2010.0
251,2014.04.04.a,2014,Unprovoked,USA,Unprovoked,2010.0
252,2014.03.22.a,2014,Unprovoked,USA,Unprovoked,2010.0
253,2014.03.21,2014,Unprovoked,USA,Unprovoked,2010.0
254,2014.03.02,2014,Unprovoked,USA,Unprovoked,2010.0
255,2014.00.00.b,2014,Unprovoked,USA,Unprovoked,2010.0
256,2013.12.11,2013,Unprovoked,USA,Unprovoked,2010.0
257,2013.12.10,2013,Unprovoked,USA,Unprovoked,2010.0
258,2013.12.02,2013,Unprovoked,USA,Unprovoked,2010.0
259,2013.11.29,2013,Unprovoked,USA,Unprovoked,2010.0
260,2013.11.22,2013,Unprovoked,USA,Unprovoked,2010.0
261,2013.11.07.b,2013,Unprovoked,USA,Unprovoked,2010.0
262,2013.11.07.a,2013,Unprovoked,USA,Unprovoked,2010.0
263,2013.10.31,2013,Unprovoked,USA,Unprovoked,2010.0
264,2013.10.23,2013,Unprovoked,USA,Unprovoked,2010.0
265,2013.10.20,2013,Unprovoked,USA,Unprovoked,2010.0
266,2013.10.19,2013,Unprovoked,USA,Unprovoked,2010.0
267,2013.10.05,2013,Unprovoked,USA,Unprovoked,2010.0
268,2013.10.05,2013,Unprovoked,USA,Unprovoked,2010.0
269,2013.09.29.b,2013,Unprovoked,USA,Unprovoked,2010.0
270,2013.09.25,2013,Unprovoked,USA,Unprovoked,2010.0
271,2013.09.21.b,2013,Unprovoked,USA,Unprovoked,2010.0
272,2013.09.21.a,2013,Unprovoked,USA,Unprovoked,2010.0
273,2013.09.14,2013,Unprovoked,USA,Unprovoked,2010.0
274,2013.09.12,2013,Unprovoked,USA,Unprovoked,2010.0
275,2013.09.08,2013,Unprovoked,USA,Unprovoked,2010.0
276,2013.09.07.b,2013,Provoked,USA,Provoked,2010.0
277,2013.09.07.a,2013,Unprovoked,USA,Unprovoked,2010.0
278,2013.09.02,2013,Unprovoked,USA,Unprovoked,2010.0
279,2013.09.01.c,2013,Provoked,USA,Provoked,2010.0
280,2013.09.01.a,2013,Unprovoked,USA,Unprovoked,2010.0
281,2013.08.31.a,2013,Unprovoked,USA,Unprovoked,2010.0
282,2013.08.25.b,2013,Unprovoked,USA,Unprovoked,2010.0
283,2013.08.18,2013,Unprovoked,USA,Unprovoked,2010.0
284,2013.08.17,2013,Unprovoked,USA,Unprovoked,2010.0
285,2013.08.14,2013,Unprovoked,USA,Unprovoked,2010.0
286,2013.08.13,2013,Unprovoked,USA,Unprovoked,2010.0
287,2013.08.11,2013,Unprovoked,USA,Unprovoked,2010.0
288,2013.08.05,2013,Unprovoked,USA,Unprovoked,2010.0
289,2013.07.31,2013,Unprovoked,USA,Unprovoked,2010.0
290,2013.07.30,2013,Unprovoked,USA,Unprovoked,2010.0
291,2013.07.29.a,2013,Unprovoked,USA,Unprovoked,2010.0
292,2013.07.19,2013,Unprovoked,USA,Unprovoked,2010.0
293,2013.07.17.R,2013,Unprovoked,USA,Unprovoked,2010.0
294,2013.07.11,2013,Unprovoked,USA,Unprovoked,2010.0
295,2013.06.25.c,2013,Boating,USA,Boating,2010.0
296,2013.06.25.b,2013,Unprovoked,USA,Unprovoked,2010.0
297,2013.06.25.a,2013,Unprovoked,USA,Unprovoked,2010.0
298,2013.06.18,2013,Unprovoked,USA,Unprovoked,2010.0
299,2013.06.17,2013,Unprovoked,USA,Unprovoked,2010.0
300,2013.06.15,2013,Unprovoked,USA,Unprovoked,2010.0
301,2013.06.14.R,2013,Unprovoked,USA,Unprovoked,2010.0
302,2013.06.06.b,2013,Provoked,USA,Provoked,2010.0
303,2013.05.27.b,2013,Unprovoked,USA,Unprovoked,2010.0
304,2013.05.27.a,2013,Unprovoked,USA,Unprovoked,2010.0
305,2013.05.04.a,2013,Unprovoked,USA,Unprovoked,2010.0
306,2013.04.17,2013,Unprovoked,USA,Unprovoked,2010.0
307,2013.04.13.b,2013,Unprovoked,USA,Unprovoked,2010.0
308,2013.04.04,2013,Unprovoked,USA,Unprovoked,2010.0
309,2013.04.02.a,2013,Unprovoked,USA,Unprovoked,2010.0
310,2013.02.21.b,2013,Unprovoked,USA,Unprovoked,2010.0
311,2013.02.21.a,2013,Unprovoked,USA,Unprovoked,2010.0
312,2013.02.10,2013,Unprovoked,USA,Unprovoked,2010.0
313,2013.01.16,2013,Unprovoked,USA,Unprovoked,2010.0
314,2012.12.31,2012,Unprovoked,USA,Unprovoked,2010.0
315,2012.12.05,2012,Unprovoked,USA,Unprovoked,2010.0
316,2012.11.30,2012,Unprovoked,USA,Unprovoked,2010.0
317,2012.11.19,2012,Unprovoked,USA,Unprovoked,2010.0
318,2012.11.04.b,2012,Unprovoked,USA,Unprovoked,2010.0
319,2012.11.04.a,2012,Unprovoked,USA,Unprovoked,2010.0
320,2012.10.30,2012,Unprovoked,USA,Unprovoked,2010.0
321,2012.10.27,2012,Unprovoked,USA,Unprovoked,2010.0
322,2012.10.23,2012,Unprovoked,USA,Unprovoked,2010.0
323,2012.10.19,2012,Unprovoked,USA,Unprovoked,2010.0
324,2012.10.18.b,2012,Unprovoked,USA,Unprovoked,2010.0
325,2012.10.18.a,2012,Unprovoked,USA,Unprovoked,2010.0
326,2012.10.07,2012,Unprovoked,USA,Unprovoked,2010.0
327,2012.09.25,2012,Unprovoked,USA,Unprovoked,2010.0
328,2012.09.24,2012,Unprovoked,USA,Unprovoked,2010.0
329,2012.09.16,2012,Unprovoked,USA,Unprovoked,2010.0
330,2012.09.09,2012,Unprovoked,USA,Unprovoked,2010.0
331,2012.09.08.b,2012,Unprovoked,USA,Unprovoked,2010.0
332,2012.09.08.a,2012,Unprovoked,USA,Unprovoked,2010.0
333,2012.09.06.b,2012,Unprovoked,USA,Unprovoked,2010.0
334,2012.09.06.a,2012,Unprovoked,USA,Unprovoked,2010.0
335,2012.09.04,2012,Unprovoked,USA,Unprovoked,2010.0
336,2012.09.02.b,2012,Unprovoked,USA,Unprovoked,2010.0
337,2012.09.02.b,2012,Provoked,USA,Provoked,2010.0
338,2012.09.02.a,2012,Unprovoked,USA,Unprovoked,2010.0
339,2012.08.15,2012,Unprovoked,USA,Unprovoked,2010.0
340,2012.08.09,2012,Unprovoked,USA,Unprovoked,2010.0
341,2012.07.31.b,2012,Unprovoked,USA,Unprovoked,2010.0
342,2012.07.30.b,2012,Unprovoked,USA,Unprovoked,2010.0
343,2012.07.30.a,2012,Unprovoked,USA,Unprovoked,2010.0
344,2012.07.08,2012,Unprovoked,USA,Unprovoked,2010.0
345,2012.07.07.a,2012,Boating,USA,Boating,2010.0
346,2012.06.26.c,2012,Unprovoked,USA,Unprovoked,2010.0
347,2012.06.26.b,2012,Unprovoked,USA,Unprovoked,2010.0
348,2012.06.26.a,2012,Unprovoked,USA,Unprovoked,2010.0
349,2012.06.22.a,2012,Unprovoked,USA,Unprovoked,2010.0
350,2012.06.18,2012,Unprovoked,USA,Unprovoked,2010.0
351,2012.06.15,2012,Provoked,USA,Provoked,2010.0
352,2012.06.14.d,2012,Unprovoked,USA,Unprovoked,2010.0
353,2012.06.14.c,2012,Unprovoked,USA,Unprovoked,2010.0
354,2012.06.14.b,2012,Unprovoked,USA,Unprovoked,2010.0
355,2012.06.14.a,2012,Unprovoked,USA,Unprovoked,2010.0
356,2012.06.02.b,2012,Unprovoked,USA,Unprovoked,2010.0
357,2012.06.02.a,2012,Unprovoked,USA,Unprovoked,2010.0
358,2012.05.31,2012,Unprovoked,USA,Unprovoked,2010.0
359,2012.05.23,2012,Unprovoked,USA,Unprovoked,2010.0
360,2012.05.20,2012,Boating,USA,Boating,2010.0
361,2012.05.12,2012,Boating,USA,Boating,2010.0
362,2012.05.09,2012,Unprovoked,USA,Unprovoked,2010.0
363,2012.05.06,2012,Unprovoked,USA,Unprovoked,2010.0
364,2012.04.19.b,2012,Unprovoked,USA,Unprovoked,2010.0
365,2012.04.03,2012,Unprovoked,USA,Unprovoked,2010.0
366,2012.04.00,2013,Unprovoked,USA,Unprovoked,2010.0
367,2012.03.24,2012,Unprovoked,USA,Unprovoked,2010.0
368,2012.03.15,2012,Unprovoked,USA,Unprovoked,2010.0
369,2012.03.14.b,2012,Unprovoked,USA,Unprovoked,2010.0
370,2012.03.14.a,2012,Unprovoked,USA,Unprovoked,2010.0
371,2012.03.04,2012,Unprovoked,USA,Unprovoked,2010.0
372,2012.02.26,2012,Provoked,USA,Provoked,2010.0
373,2012.01.27,2012,Unprovoked,USA,Unprovoked,2010.0
374,2012.01.13,2012,Unprovoked,USA,Unprovoked,2010.0
375,2011.12.31,2011,Unprovoked,USA,Unprovoked,2010.0
376,2011.12.23,2011,Unprovoked,USA,Unprovoked,2010.0
377,2011.12.21.b,2011,Provoked,USA,Provoked,2010.0
378,2011.12.06,2011,Unprovoked,USA,Unprovoked,2010.0
379,2011.11.22,2011,Boating,USA,Boating,2010.0
380,2011.10.29.,2011,Unprovoked,USA,Unprovoked,2010.0
381,2011.10.20,2011,Unprovoked,USA,Unprovoked,2010.0
382,2011.10.11,2011,Unprovoked,USA,Unprovoked,2010.0
383,2011.10.10,2011,Unprovoked,USA,Unprovoked,2010.0
384,2011.10.02,2011,Unprovoked,USA,Unprovoked,2010.0
385,2011.10.01,2011,Unprovoked,USA,Unprovoked,2010.0
386,2011.09.24.b,2011,Unprovoked,USA,Unprovoked,2010.0
387,2011.09.24.a,2011,Unprovoked,USA,Unprovoked,2010.0
388,2011.09.20,2011,Boat,USA,Boating,2010.0
389,2011.09.16,2011,Unprovoked,USA,Unprovoked,2010.0
390,2011.09.11.b,2011,Unprovoked,USA,Unprovoked,2010.0
391,2011.09.04.b,2011,Unprovoked,USA,Unprovoked,2010.0
392,2011.09.02,2011,Unprovoked,USA,Unprovoked,2010.0
393,2011.08.31,2011,Unprovoked,USA,Unprovoked,2010.0
394,2011.08.28.a,2011,Unprovoked,USA,Unprovoked,2010.0
395,2011.08.24.b,2011,Unprovoked,USA,Unprovoked,2010.0
396,2011.08.24.a,2011,Unprovoked,USA,Unprovoked,2010.0
397,2011.08.17.c.,2011,Unprovoked,USA,Unprovoked,2010.0
398,2011.08.16.b,2011,Unprovoked,USA,Unprovoked,2010.0
399,2011.08.11,2011,Unprovoked,USA,Unprovoked,2010.0
400,2011.07.25,2011,Unprovoked,USA,Unprovoked,2010.0
401,2011.07.19,2011,Unprovoked,USA,Unprovoked,2010.0
402,2011.07.13.b,2011,Unprovoked,USA,Unprovoked,2010.0
403,2011.07.07.b,2011,Unprovoked,USA,Unprovoked,2010.0
404,2011.07.07.a,2011,Unprovoked,USA,Unprovoked,2010.0
405,2011.06.26,2008,Unprovoked,USA,Unprovoked,2000.0
406,2011.06.24,2011,Unprovoked,USA,Unprovoked,2010.0
407,2011.06.21,2011,Unprovoked,USA,Unprovoked,2010.0
